,course_url,category,type,title,duration,learners_amount,star_rating,star_num_ratings,description,tags
0,https://skills.yourlearning.ibm.com/activity/ILB-GYEGYEEDYPMJ6N5X,Cybersecurity,eLearning,What is cybersecurity?,1 hr,41750 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 1410 learners in the past 12 months.,"1,410","About this learning activityYou already know ways to protect your devices from hackers. Now learn more about the threats and tactics used by cyberattackers, and dig into concepts like encryption and cryptography.

Duration: Complete the activities in this course and earn 60 minutes of learning credit!
","['Badge Learning', 'Explore Emerging Tech', 'Learning Domain', 'Other - Emerging technologies', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'TryB4', 'All TryB4', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
1,https://skills.yourlearning.ibm.com/activity/PLAN-4FB8400F05FC,Cybersecurity,Learning Plan,Cybersecurity Fundamentals (New design; earn a credential!),About 7 hours,5886 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 248 learners in the past 12 months.,248,"Note: This newly designed experience is available in English, French, German, Japanese, Portuguese (Brazil), Spanish.   A version of this course is available in these languages here: Arabic, 簡體中文, Čeština, Nederlands, Français, Deutsch, हिन्दी, Italiano, 日本, polski, Türkçe, українська 
    Description 
  This course will provide you with an introduction to cybersecurity. From the offense perspective, you will learn about cyberattackers, their tactics, social engineering, and high-profile case studies. From the defense perspective, you will learn about common approaches organizations take to prevent, detect, and respond to cyberattacks. You will also learn about career opportunities in this exciting, growing field. Finally, you’ll explore how new developments and emerging technologies, such as artificial intelligence (AI), impact cybersecurity. 
    
  Complete the following required courses to earn an industry-recognized IBM SkillsBuild digital credential called Cybersecurity Fundamentals: 

Introduction to Cybersecurity
Cybersecurity: On the Offense
Cybersecurity: On the Defense
Your Future in Cybersecurity: The Job Landscape

  
  After completing Cybersecurity Fundamentals, you should be able to:

Describe cybersecurity, the CIA triad, and key elements of cybersecurity
Identify threat actor groups and common types of cyberattacks
Describe cyberattack tactics and techniques, including social engineering
Recognize the financial impacts of cybercrime
Describe methods organizations take to prevent, detect, and respond to cyberattacks
Recognize the cybersecurity job market, responsibilities, and skill sets of cybersecurity professionals, and resources and learning opportunities to explore 


  The knowledge and skills in these courses build on each other, so SkillsBuild recommends that you complete the courses in the order in which they are presented. Language: English 
  Select Enroll to enroll in this learning plan and get started! ","['Areas of Interest', 'Essential skills > Security', 'Badge Learning', 'Cybersecurity Fundamentals new', '000 All digital credentials', 'Badge Learning - Academia', '000 All digital credentials - Academia', 'Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
2,https://skills.yourlearning.ibm.com/activity/PLAN-FA511CDFAF48,Cybersecurity,Learning Plan,Cybersecurity Fundamentals (Earn a credential!),About 7 hours,8499 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 347 learners in the past 12 months.,347,"Note: There is an updated version of this course in the following languages: English, French, German, Japanese, Portuguese (Brazil), Spanish. Click here to take it.
 
This course will provide you with an introduction to cybersecurity. From the offense perspective, you will learn about cyber attackers, their tactics, social engineering, and high-profile case studies. From the defense perspective, you will learn about common approaches organizations take to prevent, detect, and respond to cyberattacks. You will also learn about career opportunities in this exciting, growing field.  
    
  Complete the following modules to earn an industry-recognized IBM SkillsBuild digital credential called Cybersecurity Fundamentals:   

Introduction
Overview of Cybersecurity
Cybersecurity: On the Offense
Cybersecurity: On the Defense
A Career in Cybersecurity
What’s New in Cybersecurity
Show What You Know 


    What you’ll learn  
  After completing Cybersecurity Fundamentals, you should be able to: 

Describe cybersecurity, the CIA triad, and key elements of cybersecurity
Identify threat actor groups and common types of cyber attacks
Describe cyber attack tactics and techniques, including social engineering
Recognize the financial impacts of cyber crime
Describe methods organizations take to prevent, detect, and respond to cyber attacks
Recognize the cybersecurity job market, responsibilities, and skill sets of cybersecurity professionals, and resources and learning opportunities to explore 

Languages: English, Arabic, Chinese (traditional), Czech, Dutch, French, German, Hindi, Italian, Japanese, Polish, Portuguese (Brazil), Spanish, Turkish, Ukrainian 
    
  Select Enroll to enroll in this learning plan and get started!  ","['Badge Learning', '000 All digital credentials', 'Cybersecurity Fundamentals', 'Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
3,https://skills.yourlearning.ibm.com/activity/PLAN-A273AA80C96E,Cybersecurity,Learning Plan,Cyber Investigator: An Interactive Cybersecurity Experience,About 90 minutes,3635 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 203 learners in the past 12 months.,203,"Join a team of cybersecurity investigators as they respond to a series of different cyber attacks. Travel through three different industries to help them conduct interviews, stop the attacks, solve puzzles, and restore things to normal.
 ","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
4,https://skills.yourlearning.ibm.com/activity/MDL-276,Cybersecurity,eLearning,Network Scanning with Zenmap,50 mins,2202 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 225 learners in the past 12 months.,225,"About this learning activityDo you want to work in cybersecurity or just know more about the field? If so, you should get to know the tools that cybersecurity professionals use, including network scanners like Nmap and Zenmap.
In this course, you’ll explore network scanning and practice doing it yourself using Zenmap in a simulation.What you’ll learn
After completing this course, you should be able to: 

Describe network scanning
Explain how port scanning works and why investigators use it
Discuss vulnerability scanning and various techniques for performing it
Describe Nmap and Zenmap
Install Nmap
Perform quick and intense network scans using Zenmap
Describe the types of data that display on the Zenmap dashboard
","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
5,https://skills.yourlearning.ibm.com/activity/MDL-277,Cybersecurity,eLearning,Protecting a Device with Malwarebytes,55 mins,12876 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 542 learners in the past 12 months.,542,"About this learning activityDo you want to work in cybersecurity? Or do you just want to learn more about security threats and how to protect your devices against them? Either way, you should familiarize yourself with standard cyberdefense tools such as antimalware software and virtual private networks (VPNs). One of the most well-known providers of these tools is Malwarebytes.
In this course, first you’ll explore common threats to devices and networks. Next, you’ll practice using Malwarebytes cyberdefense tools in a simulation. Learning objectives
After completing this course, you should be able to: 

Describe malware, including its various types
Explain what antimalware software is and how it works
Describe social engineering, phishing, cookies, and eavesdropping
Explain how virtual private networks (VPNs) work and why people use them
Perform antimalware scans and delete malicious files using Malwarebytes
Detect and remove adware and spyware using AdwCleaner
Conceal a device’s online data using Privacy VPN
Block online security threats using Browser Guard
","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
6,https://skills.yourlearning.ibm.com/activity/PLAN-EB2D3DA31CF9,Cybersecurity,Learning Plan,Explore Emerging Tech (Earn a badge!),Hours,22127 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 1099 learners in the past 12 months.,"1,099","Curious about tech, but not sure where to focus? You've come to the right place. In this learning plan, you'll get an intro to six emerging technologies that power today's jobs. You'll learn a little about each—like foundational concepts, terminology, and how it's used—and then you can decide where you want to go deeper. 

Badge opportunity: Complete all the courses in this learning plan and earn the Explore Emerging Tech badge. 

   

Audience: Anyone who wants to learn about the role of technology in today's careers
Duration: 7 hours, 10 minutes
Level: Beginner
Languages: English, German, French, Spanish, Portuguese (Brazil), Polish, Turkish, Korean, Traditional Chinese, Italian, Arabic, Hindi, and Japanese


 Click Enroll to enroll in this learning plan and get started!","['Badge Learning', '000 All digital credentials', 'Explore Emerging Tech', 'DigN Journey', 'Explorers', 'Learning Domain', 'Other - Emerging technologies', 'Other - Blockchain', 'Technical skills - Artificial Intelligence', 'Technical skills - Data', 'Technical skills - Cybersecurity', 'Technical Skills - Cloud', 'Technical skills - Information Technology']"
7,https://skills.yourlearning.ibm.com/activity/URL-B666DDD920C4,Cybersecurity,eLearning,Cybersecurity Professional,5 mins,392 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 30 learners in the past 12 months.,30,"About this learning activityBecome an expert in Cybersecurity with this hands on training! 

 Suitable for beginners","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
8,https://skills.yourlearning.ibm.com/activity/PLAN-8C633FABD60A,Cybersecurity,Learning Plan,Cybersecurity Express: Cybersecurity Essentials in Minutes!,About 30 minutes,1059 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 16 learners in the past 12 months.,16,"Did you know that every 39 seconds a cyber attack occurs? Cybersecurity protects an organization’s systems and networks from digital attackers. This quick cybersecurity primer highlights the fundamentals of cybersecurity and underscores the importance of effectively managing risks posed by cyberattacks. 


 Select Enroll to enroll in this learning plan and get started!","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
9,https://skills.yourlearning.ibm.com/activity/URL-AFACAD846AF5,Cybersecurity,Video,Why cybersecurity? | IBM SkillsBuild,3 mins,1621 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 18 learners in the past 12 months.,18,About this learning activityWatch a  brief video illustrating the ramifications of cyberattacks and emphasizing the significance of cybersecurity.,"['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
10,https://skills.yourlearning.ibm.com/activity/PLAN-7BD104D112EB,Cybersecurity,Learning Plan,City and Guilds: Cybersecurity,About 4 hours,71 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 5 learners in the past 12 months.,5,"Cybersecurity is the practice of protecting systems, networks, and programs from digital attacks. These cyberattacks typically aim to access, change, or destroy sensitive information, extort money from users, or interrupt normal business processes. Implementing effective cybersecurity measures is particularly challenging today because there are more devices than people, and attackers are becoming more innovative. A robust cybersecurity strategy includes multiple layers of protection spread across computers, networks, programs, and data. To create a successful defense, an organization needs to integrate people, processes, and technology, ensuring that sensitive data is secured from unauthorized access and potential cyber threats. Learn the basics, and dive into the cybersecurity world.",[]
11,https://skills.yourlearning.ibm.com/activity/ISG-SLA7240,Cybersecurity,eLearning,Generative AI in Cybersecurity,1 hr,301 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 11 learners in the past 12 months.,11,"About this learning activityThis event replay is part of the HBCU IBM® Cybersecurity Speaker Lecture series. This lecture covers the generative AI concepts and real-life examples in cybersecurity.This event replay is part of the HBCU IBM® Cybersecurity Speaker Lecture series. This lecture covers the generative AI concepts and real-life examples in cybersecurity.
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Technical skills - Artificial Intelligence', 'Learning Domain Primary', 'Artificial intelligence']"
12,https://skills.yourlearning.ibm.com/activity/URL-4CUXNS6SBOU,Cybersecurity,Video,How to Get a Career in Cybersecurity | IBM,6 mins,1592 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 22 learners in the past 12 months.,22,About this learning activityWatch this concise video offering insights into careers within the cybersecurity sector.,"['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
13,https://skills.yourlearning.ibm.com/activity/ISG-DL0071231G,Cybersecurity,eLearning,IBM zSystems Cybersecurity Insights,4 hrs,20 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 2 learners in the past 12 months.,2,"About this learning activityThis is a course for System Administrators, Architects, and IT professionals in general looking to gain a deeper and broader insight into the various areas and disciplines necessary to maintain a secure environment. The content gets into some deep corners of z/OS specifically, though the best practices covered apply to most everyone working against hackers and bad actors on all platforms. Engaging and practical insights into various risk mitigating solutions within access management and logging, authentication and system integrity, encryption, data privacy, and more. 
This course requires you register for an IBMid to access.",[]
14,https://skills.yourlearning.ibm.com/activity/URL-0A255BA99414,Cybersecurity,Document,Learn about a career in cybersecurity,5 mins,1236 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 35 learners in the past 12 months.,35,"About this learning activityCybersecurity crosses all job roles and industries, and all companies need some form of security solution. What skills do you need to face down security threats and what interesting jobs are in this field? Answers to these questions, plus a few more facts, are included in the following infographic.


Also available in Spanish, French, and Brazilian Portuguese.


After you complete this activity, return to this page to select Mark complete for completion credit.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
15,https://skills.yourlearning.ibm.com/activity/URL-51C92EA05835,Cybersecurity,Event,IBM SkillsBuild: Cybersecurity Content Tour,33 mins,4306 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 82 learners in the past 12 months.,82,"About this learning activityUsame Samim, IBM SkillsBuild Content Manager, provides a tour of the cybersecurity offerings available on the platform.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
16,https://skills.yourlearning.ibm.com/activity/PLAN-65EA3D20577B,Cybersecurity,Learning Plan,MCIT Certificate Programs (Cybersecurity Certificate),Months,0,Average rating of 4 stars by 1 learner in the past 12 months.,1,"Complete this self-paced course with experiential learning to earn up to even (7) digital credentials, or badges, including the culminating certificate.",[]
17,https://skills.yourlearning.ibm.com/activity/URL-5BC6AF7340E7,Cybersecurity,eLearning,IBM Cybersecurity Analyst Professional Certificate,120 hrs,594 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 18 learners in the past 12 months.,18,"About this learning activityWhat you'll learn:

Develop knowledge of cybersecurity analyst tools including data protection; endpoint protection; SIEM; and systems and network fundamentals.
Learn about key compliance and threat intelligence topics important in today’s cybersecurity landscape.
Gain skills for incident responses and forensics with real-world cybersecurity case studies.
Get hands-on experience to develop skills via industry specific and open source Security tools.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
18,https://skills.yourlearning.ibm.com/activity/URL-BCD205AB179C,Cybersecurity,Video,Cybersecurity for Small Business (U.S.),43 mins,96 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 10 learners in the past 12 months.,10,"About this learning activityThis on-demand webinar, presented by lawyers from Jones Day and IBM, is part of a series of webinars covering legal education topics for small business owners and entrepreneurs in the United States.  

Webinar summary:

Cybersecurity is a critical risk for small businesses in all industries. This presentation is designed to provide you with an understanding of the current cyber threat environment.  It also will explain the legal framework and the consequences your company may face in the event of a cyberattack. The session also will identify some practical steps that you can take now to protect the data your business handles and stores and mitigate the impact of a cybersecurity event.  As the risks continue to grow, you can meet the challenge of navigating the cyber landscape with an informed and pragmatic approach to protecting your business.   

Language: English  


After you complete this activity, return to this page to select Mark complete for completion credit. 

Resources:
Presentation slides

Disclaimer:

By clicking Go to this activity, you agree to the following:  

Any presentation by the presenting lawyers and the firms and companies with which they work should not be considered or construed as legal advice on any individual matter or circumstance. The distribution of this presentation or its content is not intended to create, and receipt of it does not constitute, an attorney-client relationship. The contents of this document are intended for general information purposes only and may not be quoted or referred to in any other presentation, publication or proceeding without the prior written consent of the presenting lawyers and/or the firms and companies with which they work, which may be given or withheld at their discretion. The views set forth herein are the personal views of the authors and do not necessarily reflect those of the firms and companies with which they work. Any listener of any presentation pursuant to this program who needs legal advice should consult an attorney for that purpose.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
19,https://skills.yourlearning.ibm.com/activity/URL-ZLYFT6BDXD4,Cybersecurity,Video,Top 10 Reasons to Learn Cybersecurity | Why Cybersecurity is Important | Edureka,10 mins,2164 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 44 learners in the past 12 months.,44,"About this learning activityShould you pursue a career in cybersecurity? This video discusses 10 reasons why you may want to consider a career in cybersecurity.
 This video is presented by Edureka.
 After you complete this activity, return to this page to select Mark complete for completion credit.Note: On the video toolbar, go to Settings,  select Subtitles,  select English, and then select Auto-Translate to enable subtitles in a language of your choice from the drop-down.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
20,https://skills.yourlearning.ibm.com/activity/URL-B8E393762813,Cybersecurity,eLearning,Navigating Your Journey to a Cybersecurity Career,1 hr,290 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 5 learners in the past 12 months.,5,"About this learning activity
Cybersecurity skills are in high demand. Hear from a panel of IBM cybersecurity professionals to learn more about cybersecurity roles and the types of skills and attributes they look for in candidates they hire. Use the insights you gain from their guidance and their own career journeys to help you prepare for your own.

 

In this recorded webinar, you will: 

·       Explore the typical working day of a cybersecurity professional. 

·       Get insights into the skills needed to become a cybersecurity professional and the non-technical skills you may already have.  

·       Understand first steps into cybersecurity learning. 

·       Find out what makes the difference when employers are looking for cybersecurity professionals. 

 



 ","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
21,https://skills.yourlearning.ibm.com/activity/URL-JDFMV2KW11I,Cybersecurity,Video,How it Works: Cybersecurity | IBM Think Academy,4 mins 50 s,551 learners have completed this activity in the past 12 months. ,Average rating of 4 stars by 78 learners in the past 12 months.,78,"About this learning activityHaving the proper response plan in place in case of a security breach can stop it from becoming a major disaster. Let's introduce how cybersecurity works.


This video is presented by IBM Think Academy.


After you complete this activity, return to this page to select Mark complete for completion credit.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
22,https://skills.yourlearning.ibm.com/activity/ISG-SLA7155,Cybersecurity,eLearning,IBM Security Expert Lecture Series: Cybersecurity and the law,54 mins,52 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 2 learners in the past 12 months.,2,"About this learning activityThis presentation looks at cybersecurity law, how it applies to corporations at a high level and how it applies to their cybersecurity operations. This presentation looks at cybersecurity law, how it applies to corporations at a high level and how it applies to their cybersecurity operations.
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
23,https://skills.yourlearning.ibm.com/activity/MDL-383,Cybersecurity,eLearning,Cyber Investigator Part 2: An Interactive Cybersecurity Experience,1 hr,3685 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 202 learners in the past 12 months.,202,"About this learning activityJoin a team of cybersecurity investigators as they respond to a series of different cyber attacks. Travel through three different industries to help them conduct interviews, stop the attacks, solve puzzles, and restore things to normal. DisclaimerTo receive completion credit for this activity, learners must complete the full 30 minute experience at once. Progress cannot be saved. Partial completion will not be recognized.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
24,https://skills.yourlearning.ibm.com/activity/URL-YAQVURHA84M,Cybersecurity,Video,Cybersecurity Quiz: How Much Do You Know? | IBM,11 mins,1482 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 33 learners in the past 12 months.,33,About this learning activityLet's find out what you know!  Watch this concise video to  evaluate what you know about cybersecurity.,"['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
25,https://skills.yourlearning.ibm.com/activity/URL-735724680A3B,Cybersecurity,Video,IBM SkillsBuild Presents: How to Become a Cybersecurity Professional,56 mins,3675 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 266 learners in the past 12 months.,266,"About this learning activityAbout this event:  Cybersecurity skills are in high demand in many countries around the world and there are multiple professions in the fields. Many examples show that the cybersecurity field is well suited for a career change. But who is suitable for it and where is the best place to start?
  In this recorded webinar, you will:

Learn from the personal stories of an army career changer into cybersecurity and a founder of a social enterprise redefining inclusion and integration of migrants and refugees through industry-led education in cybersecurity.
Explore the typical working day of a cybersecurity professional.
Get insights into the skills needed to become a cybersecurity professional.
Understand first steps into cybersecurity learning.
Find out what makes the difference when employers are looking for cybersecurity professionals.

Language: English 


 After you complete this activity, return to this page to select Mark complete for completion credit.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
26,https://skills.yourlearning.ibm.com/activity/MDL-381,Cybersecurity,eLearning,Cyber Investigator Part 1: An Interactive Cybersecurity Experience,30 mins,4193 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 165 learners in the past 12 months.,165,"About this learning activityJoin a team of cybersecurity investigators as they respond to a series of different cyber attacks. Travel through three different industries to help them conduct interviews, stop the attacks, solve puzzles, and restore things to normal. DisclaimerTo receive completion credit for this activity, learners must complete the full 30 minute experience at once. Progress cannot be saved. Partial completion will not be recognized.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
27,https://skills.yourlearning.ibm.com/activity/URL-DK-ZQQ-BFY4,Cybersecurity,Video,8 Most Common Cybersecurity Threats | Types of Cyber Attacks | Cybersecurity for Beginners | Edureka,22 mins,1439 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 55 learners in the past 12 months.,55,"About this learning activityThis video will help you understand the types of cyber attacks that commonly plague businesses and how to tackle them and prevent them. The topics include:

The 8 most common cyber threats
What the particular threat is
How the threat works
How to protect yourself
This video is presented by Edureka. 


After you complete this activity, return to this page to select Mark complete for completion credit. 

Note: On the video toolbar, go to Settings,  select Subtitles,  select English, and then select Auto-Translate to enable subtitles in a language of your choice from the drop-down.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
28,https://skills.yourlearning.ibm.com/activity/URL-1EE539817834,Cybersecurity,Event,"How to Land a Cybersecurity Interview, featuring Kip Boyle: Session I",1 hr,285 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 15 learners in the past 12 months.,15,"About this learning activityIn this video, Kip Boyle, CEO and founder of Cyber Risk Opportunities, offers professional guidance on how to secure an interview in the cybersecurity arena.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
29,https://skills.yourlearning.ibm.com/activity/URL-MUMJN-FH8TY,Cybersecurity,Video,Ethical Hacking Roadmap | How to Become an Ethical Hacker | Cybersecurity Training | Edureka,10 mins,1124 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 29 learners in the past 12 months.,29,"About this learning activityThis video will help you understand what is ethical hacking and why it is important. You will also learn about a roadmap to become an ethical hacker as well as the needed skills and tools.


This video is presented by Edureka.


After you complete this activity, return to this page to select Mark complete for completion credit.

Note: On the video toolbar, go to Settings,  select Subtitles,  select English, and then select Auto-Translate to enable subtitles in a language of your choice from the drop-down.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
30,https://skills.yourlearning.ibm.com/activity/URL-83BF5083A457,Cybersecurity,Event,"How to Land a Cybersecurity Interview, featuring Kip Boyle: Session II",50 mins,224 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 7 learners in the past 12 months.,7,"About this learning activityIn this video replay, Kip Boyle, founder and CEO of Cyber Risk Opportunities, offers practical guidance on  how to secure an interview in cybersecurity. Kip provides in-the-moment feedback comparing cyber job postings to resumes.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
31,https://skills.yourlearning.ibm.com/activity/URL-XKU7LMPGC_O,Cybersecurity,Video,3 Popular Cybersecurity Jobs and How to Get One | CompTIA,6 mins 10 s,542 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 44 learners in the past 12 months.,44,"About this learning activityDo you want to get into cybersecurity? If you’re intrigued but wondering what cybersecurity jobs are out there, how much money you could make and how to get one, check out this video from Zach Hill of I.T. Career Questions. He’s partnered with CompTIA to highlight three popular cybersecurity jobs and teach you how to get into cybersecurity with IT training and certifications from CompTIA. Zach describes three in-demand cybersecurity jobs and highlights the CompTIA cybersecurity certifications that employers look for:

Cybersecurity analyst
Penetration tester
Security operations center (SOC) analyst
This video is presented by CompTIA. 


After you complete this activity, return to this page to select Mark complete for completion credit. 

Note: On the video toolbar, go to Settings,  select Subtitles,  select English, and then select Auto-Translate to enable subtitles in a language of your choice from the drop-down.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
32,https://skills.yourlearning.ibm.com/activity/PLAN-FD4A6451370B,Cybersecurity,Learning Plan,Cybersecurity Basics Learning Track | Equal Access for IBM Federal Ecosystem Partners of All Sizes,Days,53 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 10 learners in the past 12 months.,10,"This initial learning offering covers fundamentals for entry-level cyber activities and certification of network security expertise. Activities for the IBM Security Learning Academy introduce partners to more in-depth cybersecurity training and the Zero Trust environment as well as operational and advanced training on some of IBM's most powerful cyber tools. 


 Select Start tracking progress to enroll in this learning plan and get started!","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
33,https://skills.yourlearning.ibm.com/activity/MDL-403,Cybersecurity,eLearning,Introduction to Cybersecurity,1 hr 15 mins,12997 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 314 learners in the past 12 months.,314,"About this learning activityIn this course, you’ll learn fundamental cybersecurity concepts. You will learn what cybersecurity is, including its objectives and key elements and the common misconceptions about it. You’ll discover core concepts for risk management and how they apply to cybersecurity. You’ll also explore legal and ethical considerations relevant to cybersecurity.What you’ll learn
 After completing this course, you should be able to:

Identify the objectives of the CIA triad and their relevance in various cybersecurity scenarios
Classify tasks by using the key elements of cybersecurity
Explain the ways to apply risk management concepts to cybersecurity
Describe common misconceptions about cybersecurity
Describe common types of laws and ethical considerations for cybersecurity
","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
34,https://skills.yourlearning.ibm.com/activity/MDL-407,Cybersecurity,eLearning,Cybersecurity: On the Defense,2 hrs 5 mins,8862 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 127 learners in the past 12 months.,127,"About this learning activityIn this course, you’ll learn about the defensive side of cybersecurity, meaning organizations and their techniques and tools. You’ll discover basic strategies that organizations take to detect and prevent cyberattacks and how organizations respond when incidents occur. You’ll explore standard encryption practices used to preserve data confidentiality. You’ll also learn about threat intelligence, including its benefits and sources.What you'll learn
 After completing this course, you should be able to:

Describe the financial impacts of cybercrime on organizations
Describe basic security strategy concepts
Describe strategies that organizations can use to prevent cyberattacks
Describe methods that organizations use to detect cyberattacks
Run an on-demand antimalware scan on a computer by using Malwarebytes
Describe basic concepts of cyberattack incident response
Explain basic cryptography concepts
Describe benefits, sources, and emerging technologies for threat intelligence
","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
