,course_url,category,type,title,duration,learners_amount,star_rating,star_num_ratings,description,tags
32,https://skills.yourlearning.ibm.com/activity/URL-0C1E03B880C1,data_science,eLearning,Digital information | Khan Academy,1 hr 30 mins,104 learners have completed this activity in the past 12 months. ,Average rating of 4 stars by 7 learners in the past 12 months.,7,"About this learning activityThis is the Digital information unit from an online, self-paced review course for Computer Science Principles. This unit explains how computers store information digitally, as binary data. Learn about the binary number system, the conversion of analog to digital data, and data compression strategies.


You will find short instructional content offerings, videos, and sample quiz questions to practice what you've learned and ""level up"" on your skills.

Note: It is designed to prepare for a U.S. college examination, however the computer science content is valuable more broadly.


The topics include:

Bits and bytes
Binary numbers
Limitations of storing numbers
Storing text in binary
Converting analog data to binary
Lossless data compression
Lossy data compression
Digital copyright and licenses


The content is offered in English.


This learning activity is presented by Khan Academy.


After you complete this activity, return to this page to select Mark complete for completion credit.","['Learning Domain', 'Technical skills - Data', 'Learning Domain Primary', 'Data', 'Lightcast Skills Taxonomy', 'Computer Science Skill']"
33,https://skills.yourlearning.ibm.com/activity/URL-15DEB16C3B53,data_science,eLearning,Comprendre le Big Data à travers les films de cinéma | OpenClassrooms,8 hrs,12 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 1 learner in the past 12 months.,1,"About this learning activityLe Big Data, tout le monde en parle et pourtant, nous ne réalisons pas à quel point ces nouvelles technologies nous touchent tous les jours. Sans que nous y ayons pris garde, nos vies sont devenues de plus en plus « digitales » et génèrent un flot ininterrompu de données. Ce déluge de données serait-il en train de révolutionner notre façon d’expérimenter et de comprendre le monde, voire... De le prédire ?

Qu’est-ce que le Big Data ? Peut-on prévoir le monde avec Big Data ? Pourquoi dit-on que le monde devient algorithmique ? Y a-t-il un risque de dérive pour notre vie privée ? C’est ce que vous allez découvrir dans ce cours ludique, à travers de nombreux exemples réels qui semblent pourtant tout droit sortis de films de science-fiction !","['Learning Domain Primary', 'Data']"
34,https://skills.yourlearning.ibm.com/activity/MDL-221,data_science,eLearning,Overview of Data Tools and Languages,1 hr 30 mins,54261 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 621 learners in the past 12 months.,621,"About this learning activityIn this course, you will get an introduction to common data analysis and visualization tools so you’re familiar with them and can recognize how data science projects use them.


What you’ll learn
After completing this course, you should be able to:


Recognize the value of collaborating and using open source in the field of data science
Identify the purpose of GitHub
Identify the purpose of a selection of common tools to analyze and visualize data, including:
  
Microsoft Excel
Google Sheets
Structured Query Language (SQL)
Python
IBM Watson Studio
Tableau
Matplotlib

Identify factors businesses can consider when selecting a data transformation tool
Identify factors individuals can consider when selecting a data transformation tool

","['Badge Learning', 'Data Fundamentals', 'Learning Domain', 'Technical skills - Data', 'Learning Domain Primary', 'Data', 'Lightcast Skills Taxonomy', 'Data Science Skill', 'Python (Programming Language) Skill', 'Data Analysis Skill', 'Tableau (Business Intelligence Software) Skill', 'SQL (Programming Language) Skill', 'Microsoft Excel Skill']"
35,https://skills.yourlearning.ibm.com/activity/MDL-218,data_science,eLearning,Your Future in Data: The Job Landscape,50 mins,57072 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 770 learners in the past 12 months.,770,"About this learning activityIn this course, you will learn about the data job market and projections, the responsibilities and skill sets of a data analyst and data scientist, and resources and learning opportunities so you can explore more.


What you’ll learn
After completing this course, you should be able to:


Recognize the global demand for data analysts and data scientists in the job market
Recognize the future of the field of data analytics
Identify industries in which data professionals work
Identify the primary responsibilities of a data analyst and data scientist
Identify the skills that data professionals need
Identify the tools to know when starting out in the field
Identify resources to learn more and stay up to date in the field of data science

","['Badge Learning', 'Data Fundamentals', 'Learning Domain', 'Workplace skills - Workforce readiness', 'Technical skills - Data', 'Learning Domain Primary', 'Data', 'Lightcast Skills Taxonomy', 'Data Analysis Skill', 'Data Science Skill']"
36,https://skills.yourlearning.ibm.com/activity/ILB-QPEKVQEKRYZG2KZ3,data_science,eLearning,"Techniques to Manage, Share, and Put Data to Work",25 mins,34594 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 814 learners in the past 12 months.,814,"About this learning activityDive into applications of data science and machine learning. You'll see how programming languages like R and Python and visualization tools like Tableau and ggplot2 can help uncover data's deepest secrets.

Duration: Complete the activities in this course and earn 25 minutes of learning credit!","['Badge Learning', 'Explore Emerging Tech', 'Learning Domain', 'Other - Emerging technologies', 'Technical skills - Data', 'Learning Domain Primary', 'Data', 'Lightcast Skills Taxonomy', 'R (Programming Language) Skill', 'Machine Learning Skill', 'Tableau (Business Intelligence Software) Skill', 'Data Science Skill', 'Python (Programming Language) Skill']"
37,https://skills.yourlearning.ibm.com/activity/PLAN-BE0E24A0BA5C,data_science,Learning Plan,Fundamentals of Sustainability and Technology (Earn a credential!),About 10 hours,2833 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 178 learners in the past 12 months.,178,"Are you looking for an opportunity to build skills for jobs in the green economy and contribute to a more sustainable future? The world increasingly recognizes the need for environmentally friendly practices in all areas of life, and this learning plan can help you acquire the skills and knowledge needed to make a meaningful impact.   
  By enrolling in this learning plan, you’ll have the chance to learn about sustainability science and its applications in various fields of technology. Not only will you gain knowledge about sustainability, but you’ll also develop practical skills to make a difference in various industries such as renewable energy, sustainable agriculture, green building, and waste management. You’ll learn to define sustainability, identify ways that sustainability updates and extends the concept of conservation, and describe key applications of artificial intelligence and data analytics to drive sustainability. 
    
  By completing these courses, you’ll earn an industry recognized SkillsBuild credential in Fundamentals of Sustainability and Technology. This credential can help you stand out to potential employers and demonstrate your commitment to sustainability. 
    
  After completing the courses required for the Fundamentals of Sustainability and Technology credential, you should be able to:

Define sustainability
Identify ways that sustainability updates and extends the concept of conservation
Define the environmental, social, and governance (ESG) pillars that help guide sustainability initiatives
Explain how data analytics helps organizations identify and measure sustainability issues and guide their solutions
Describe key sustainability applications of artificial intelligence and hybrid cloud
Describe new or rapidly changing technologies that can impact sustainability issues
Make decisions in the role of a sustainability scientist
Identify with the personal experience of researchers working on sustainability initiatives

Language: English, Brazilian Portuguese, French, Japanese, Spanish
    
  Select Enroll to enroll in this learning plan and get started!","['Badge Learning', 'Fundamentals of Sustainability and Technology', '000 All digital credentials', 'Badge Learning - Academia', '000 All digital credentials - Academia', 'Fundamentals', 'All Fundamentals', 'Learning Domain', 'Technical skills - Data', 'Expand your horizons - Sustainability', 'Technical skills - Artificial Intelligence', 'Learning Domain Primary', 'Sustainability']"
38,https://skills.yourlearning.ibm.com/credential/CREDLY-5ce6af3f-f3a2-4eb9-9d44-690812d45210,data_science,Skill Credential,Data Fundamentals,Hours,55042 learners have earned this digital credential. ,0.0,0,"About this digital credentialThis credential earner demonstrates knowledge of data analytics concepts, methodologies and applications of data science, and the tools and programming languages used in the data ecosystem. The individual has a conceptual understanding of how to clean, refine, and visualize data using IBM Watson Studio. The earner is aware of the job outlook in data and is familiar with the skills required for success in various roles in the domain.
 
Languages: English, Arabic, French
 
Complete the learning here: Data Fundamentals","['Fundamentals', 'All Fundamentals']"
39,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1567178224443,data_science,Channel,Data and Analytics,0,0,0.0,"1,002","What is big data and how can analyzing data help transform businesses? Making sense of large, diverse data sets allows businesses to make better decisions, with increased speed and confidence. Complete these activities to gain an appreciation of the business benefits of collecting and analyzing data.


You have the option to complete the Data Fundamentals courses to earn an IBM-recognized digital credential!","['Areas of Interest', 'Essential skills > Data and analytics', 'Learning Domain', 'Technical skills - Data']"
40,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1592251313526,data_science,Channel,Core Skills: Data Analyst,0,0,0.0,"1,002","Data analysts are critical thinkers who use their abilities to obtain insight from data to resolve technical real-life problems. Core skills for data analysts include using prescribed analytical techniques and tools to collect, clean, manage, and analyze data; identifying insights to solve business problems; and visualizing data to successfully communicate results in a clear way to stakeholders. Data analysts have prerequisite knowledge in basic mathematics and statistics as well as business acumen.","['Learning Domain', 'Technical skills - Data']"
41,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1615195377798,data_science,Channel,Jerusalem Hi-Tech Forum - Data Science,0,0,0.0,172,Created at JHTF request,[]
42,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1603308254059,data_science,Channel,Computer Science Principles | Khan Academy,0,0,0.0,7,"This is a curation of eight course units offered by Khan Academy to help build your knowledge and skills about computer science principles.
 It is a review course that includes 800+ practice questions, plus instructional articles and videos covering the topics of digital information, the Internet, cybersecurity, programming, algorithms, simulations, and data analysis.Note: It is designed to prepare for a U.S. college examination, however the computer science content is valuable more broadly.
 The content is offered in English.",[]
