course_url,category,type,title,duration,learners_amount,star_rating,star_num_ratings,description,tags,course_id,title_raw,description_raw,languages,tags_raw
https://skills.yourlearning.ibm.com/activity/URL-32AC396A3CDF,web_development,eLearning,create web page layouts with css | openclassrooms,600,21285,4.5,83,"in this course on layouts, we'll explore basic properties that can really make your elements pop, like spacing, borders, and custom styles for mobile and tablet screens. you'll also discover css grid and flexbox, two powerful css systems for arranging elements in rows, columns, or both! lastly, you'll cover some legacy layout techniques you might see in older codebases so that you feel prepared for all possible styling situations. english, and and how they are used in layouts adjust element properties to achieve a desired appearance explain how to create layouts with css grid (using css grid properties) recognize how to incorporate css grid browser compatibility into your page design identify how to use flexbox properties create a simple layout using flexbox","['learning domain', 'technical skills - web development', 'hypertext markup language (html) skill', 'lightcast skills taxonomy', 'cascading style sheets (css) skill']",URL-32AC396A3CDF,Create web page layouts with CSS | OpenClassrooms,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">In this course on layouts, we'll explore <strong>basic properties</strong> that can really make your elements pop, like <strong>spacing, borders, and custom styles</strong> for mobile and tablet screens. You'll also discover <strong>CSS Grid</strong> and <strong>Flexbox</strong>, two powerful CSS systems for arranging elements in rows, columns, or both! Lastly, you'll cover some <strong>legacy layout techniques</strong> you might see in older codebases so that you feel prepared for all possible styling situations.  
<br/>
<br/>
This course is presented by OpenClassrooms. You will need to register for a free account.
<br/>
<br/><strong>Language</strong>: English, and some components are offered in French
<br/><strong>Prerequisite</strong>: A basic knowledge of HTML
<br/><strong>Learning outcomes</strong>: 
<ul>
<li>Define the components of the box model and how they are used in layouts</li>
<li>Adjust element properties to achieve a desired appearance</li>
<li>Explain how to create layouts with CSS Grid (using CSS Grid properties) </li>
<li>Recognize how to incorporate CSS Grid browser compatibility into your page design </li>
<li>Identify how to use Flexbox properties</li>
<li>Create a simple layout using Flexbox </li>
</ul>
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete </strong>for completion credit.</div>","['faa', 'en']","['Learning Domain', 'Technical skills - Web Development', 'Lightcast Skills Taxonomy', 'HyperText Markup Language (HTML) Skill', 'Cascading Style Sheets (CSS) Skill']"
https://skills.yourlearning.ibm.com/activity/URL-PLLV2O6UFTU,ways_of_working,Video,"microsoft 365 training (word, powerpoint, excel, etc.) | microsoft",30,21214,4.5,470,"learn how to get more work done, from anywhere on any device with microsoft 365 and windows 10. discover how industry professionals leverage microsoft 365 to communicate, collaborate, and improve productivity across the team and organization. explore microsoft's self-paced training videos and practice tasks to build your skills in using microsoft word, powerpoint, excel, and ,","['microsoft powerpoint skill', 'learning domain', 'workplace skills - ways of working', 'microsoft word skill', 'microsoft excel skill', 'learning domain primary', 'microsoft windows 10 skill', 'lightcast skills taxonomy', 'professional skills']",URL-PLLV2O6UFTU,"Microsoft 365 Training (Word, PowerPoint, Excel, etc.) | Microsoft","<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Learn how to get more work done, from anywhere on any device with Microsoft 365 and Windows 10. Discover how industry professionals leverage Microsoft 365 to communicate, collaborate, and improve productivity across the team and organization.<br/><br/>
 Explore Microsoft's self-paced training videos and practice tasks to build your skills in using Microsoft Word, PowerPoint, Excel, and more.<br/><br/>
 After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.</p></div>","['mos', 'en']","['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills', 'Lightcast Skills Taxonomy', 'Microsoft Word Skill', 'Microsoft PowerPoint Skill', 'Microsoft Excel Skill', 'Microsoft Windows 10 Skill']"
https://skills.yourlearning.ibm.com/activity/URL-EFF7B4A887F8,enterprise,Webpage,ibm design thinking toolkit,15,21038,4.5,1362,the toolkit provides a quick resource to help you get started with design thinking. learn more about ibm's approach and how you can incorporate these design thinking activities into your workflow. (you'll learn more about these in the enterprise design thinking practitioner course too!).,"['learning domain', 'workplace skills - ways of working', 'learning domain primary', 'workflow management skill', 'lightcast skills taxonomy', 'professional skills']",URL-EFF7B4A887F8,IBM Design Thinking Toolkit,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">The toolkit provides a quick resource to help you get started with design thinking. Learn more about IBM's approach and how you can incorporate these design thinking activities into your workflow. (You'll learn more about these in the Enterprise Design Thinking Practitioner course too!). 
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.</div>",['en'],"['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills', 'Lightcast Skills Taxonomy', 'Workflow Management Skill']"
https://skills.yourlearning.ibm.com/credential/CREDLY-c98fdc5c-b5f5-4c00-bd61-2db0efabedde,enterprise,Digital Credential,enterprise design thinking practitioner,,20623,,,"the earner has acquired knowledge of applying enterprise design thinking and its value. as a practitioner, the badge earner finds opportunities to try it out in their every day work.",[],CREDLY-c98fdc5c-b5f5-4c00-bd61-2db0efabedde,Enterprise Design Thinking Practitioner,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this digital credential</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>The earner has acquired knowledge of applying Enterprise Design Thinking and its value. As a Practitioner, the badge earner finds opportunities to try it out in their every day work.</p></div>",['en'],[]
https://skills.yourlearning.ibm.com/activity/ILB-PZXQDEGYQPXQQKWV,ways_of_working,eLearning,my professional skills action plan,15,19542,4.5,321,take time to reflect on the professional skills you learned. what skills will you improve? how will you do that? complete this activity to design your action plan!,"['learning domain primary', 'workplace skills - ways of working', 'learning domain', 'professional skills']",ILB-PZXQDEGYQPXQQKWV,My Professional Skills Action Plan,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Take time to reflect on the professional skills you learned. What skills will you improve? How will you do that? Complete this activity to design your action plan!</p></div>",['en'],"['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills']"
https://skills.yourlearning.ibm.com/activity/URL-2A4F4EEBAA79,career,Webpage,125 common interview questions and answers (with tips) | indeed career guide,30,18732,3.5,547,"as you prepare for your interview, you may be considering which questions the employer is going to ask you. while there's no way to know for sure what topics will be covered, there are several popular interview questions you can expect to be asked. every interviewer is different and their questions may vary. by preparing answers for these common interview questions, you can develop compelling talking points to make a great impression during your next job interview. in this article, the sections include: interview tips: common questions, body language, & more video list of common interview questions example answers and tips for common job interview questions when you complete the article, be sure to return to this your learning activity page to select mark complete","['learning domain primary', 'learning domain', 'workplace skills - workforce readiness', 'professional skills']",URL-2A4F4EEBAA79,125 Common Interview Questions and Answers (With Tips) | Indeed Career Guide,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>As you prepare for your interview, you may be considering which questions the employer is going to ask you. While there’s no way to know for sure what topics will be covered, there are several popular interview questions you can expect to be asked.<br/><br/>
 Every interviewer is different and their questions may vary. By preparing answers for these common interview questions, you can develop compelling talking points to make a great impression during your next job interview. In this article, the sections include:</p>
<ul>
<li><em>Interview Tips: Common Questions, Body Language, &amp; More </em>video</li>
<li>List of common interview questions</li>
<li>Example answers and tips for common job interview questions</li>
</ul>This article is presented by <a href=""https://www.indeed.com/career-advice/"" rel=""noopener noreferrer nofollow"" target=""_blank"">Indeed Career Guide</a>. 
<br/>
<br/>
When you complete the article, be sure to return to this Your Learning activity page to select <strong>Mark Complete</strong> for completion credit. 
<br/>
<br/><strong>Note</strong>: This activity is available only in English.</div>",['en'],"['Learning Domain', 'Workplace skills - Workforce readiness', 'Learning Domain Primary', 'Professional skills']"
https://skills.yourlearning.ibm.com/activity/MDL-510,natural_language_processing,eLearning,build your first chatbot,60,18526,4.5,701,"welcome to build your first chatbot. in this course, you will learn the steps to create conversational chatbots that can understand and respond to natural language. you will also understand the fundamentals of natural language processing (nlp) and learn how to apply them to real-world scenarios. untuk kursus dalam bahasa, , you should be able to:build a conversational chatbot that offers options and suggestions.use pre-built conversations and custom conversations to generate chatbot dialog.","['learning domain', 'initiatives', 'artificial intelligence', 'sdi explore', 'learning domain primary', 'ai2026', 'technical skills - artificial intelligence', 'sdi']",MDL-510,Build Your First Chatbot,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Welcome to <i>Build Your First Chatbot</i>. In this course, you will learn the steps to create conversational chatbots that can understand and respond to natural language. You will also understand the fundamentals of Natural Language Processing (NLP) and learn how to apply them to real-world scenarios.</p><p> </p><p><a href=""https://ole03.yourlearning.ibm.com/mod/scorm/player.php?a=1521&amp;currentorg=articulate_rise&amp;scoid=4571&amp;sesskey=uCpu6ro1ZT&amp;display=popup&amp;mode=normal"" rel=""noopener noreferrer nofollow"" target=""_blank"">Untuk kursus dalam Bahasa, sikahkan menuju tautan berikut ini</a></p><p> </p><p><strong>Learning objectives</strong></p><p>After completing this course, you should be able to:</p><ul><li>Build a conversational chatbot that offers options and suggestions.</li><li>Use pre-built conversations and custom conversations to generate chatbot dialog. </li></ul><p> </p></div>","['en', 'ski']","['Initiatives', 'AI2026', 'SDI Explore', 'SDI', 'Learning Domain', 'Technical skills - Artificial Intelligence', 'Learning Domain Primary', 'Artificial intelligence']"
https://skills.yourlearning.ibm.com/activity/ALM-COURSE_3822989,technology_skills,eLearning,basic computer skills,25,18277,4.5,369,"in this module, you'll learn about the tools and skills required for using digital devices. you'll identify key computer components and gain knowledge for managing files, using operating systems, and troubleshooting common issues. by learning these skills, you'll be ready to use digital technology confidently at home and at work. what you'll learn identify the basic tools used in digital devicesdescribe the required skills for using digital devices lessonunderstanding your computer","['learning domain', 'digital literacy', 'workplace skills - workforce readiness', 'badge learning']",ALM-COURSE_3822989,Basic Computer Skills,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en-us"" translate=""yes""><p>In this module, you’ll learn about the tools and skills required for using digital devices. You’ll identify key computer components and gain knowledge for managing files, using operating systems, and troubleshooting common issues. By learning these skills, you’ll be ready to use digital technology confidently at home and at work.</p><p> </p><p><strong>What you’ll learn</strong></p><p>After completing this course, you should be able to:</p><ul><li>Identify the basic tools used in digital devices</li><li>Describe the required skills for using digital devices</li></ul><p> </p><p><strong>Lesson</strong></p><ul><li>Understanding your computer</li></ul></div>",['en'],"['Badge Learning', 'Digital Literacy', 'Learning Domain', 'Workplace skills - Workforce readiness']"
https://skills.yourlearning.ibm.com/activity/URL-BECFAD8E7F61,enterprise,eLearning,enterprise design thinking co-creator (course and badge) | ibm,180,18183,4.5,315,"enterprise design thinking is ibm's approach to applying design thinking at the speed and scale a modern enterprise demands. it helps teams not only form intent, but deliver outcomes; outcomes that advance the state of the art and improve the lives of the people they serve. whether you're just starting out on your design thinking journey or searching for to expand your expertise, enterprise design thinking is the perfect place to start. complete this course and receive your co-creator badge through this online curriculum! you'll also get access to the tools you need to practice human-centered design every day. prerequisite: in order to begin, you must have already completed the course and badge for enterprise design thinking practitioner. once you've received the practitioner badge, you'll unlock this series of practice-based modules. these activities will help you work on methods like identifying stakeholders, creating a research plan, and testing ideas. in order to collect your co-creator badge, you must complete these modules with a partner or your team. important: this course is offered on a separate website, so to access it you will need to sign up for an ibmid. signup is easy, and there is no cost. when you finish this course, you'll be shown how to collect your ibm enterprise design thinking co-creator badge. also, remember to to return here and click the mark complete button so that you'll remember you've completed this course! badge information is available on credly. it is estimated you will complete this over 3 to 6 weeks. this activity is currently available only in english.","['learning domain', 'workplace skills - ways of working', 'research skill', 'learning domain primary', 'lightcast skills taxonomy', 'professional skills']",URL-BECFAD8E7F61,Enterprise Design Thinking Co-Creator (Course and Badge) | IBM,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Enterprise Design Thinking is IBM's approach to applying design thinking at the speed and scale a modern enterprise demands. It helps teams not only form intent, but deliver outcomes; outcomes that advance the state of the art and improve the lives of the people they serve.
<br/>
<br/>
Whether you're just starting out on your design thinking journey or searching for resources to expand your expertise, Enterprise Design Thinking is the perfect place to start. Complete this course and receive your <strong>Co-Creator </strong>badge through this online curriculum! You'll also get access to the tools you need to practice human-centered design every day. 
<br/>
<br/><strong>Prerequisite</strong>:  In order to begin, you must have already completed the course and badge for <a href=""https://skills.yourlearning.ibm.com/activity/URL-F2C2D663869E"" rel=""noopener noreferrer nofollow"" target=""_blank"">Enterprise Design Thinking Practitioner</a>.
<br/>
<br/>
Once you’ve received the Practitioner Badge, you’ll unlock this series of practice-based modules. These activities will help you work on methods like identifying stakeholders, creating a research plan, and testing ideas. In order to collect your Co-Creator Badge, you must complete these modules with <strong>a partner or your team</strong>.
<br/>
<br/><strong>Important:</strong> This course is offered on a separate website, so to access it you will need to sign up for an IBMid. Signup is easy, and there is no cost.
<br/>
 
<br/>
When you finish this course, you'll be shown how to collect your IBM Enterprise Design Thinking Co-Creator badge. Also, remember to to return here and click the <strong>Mark complete</strong> button so that you'll remember you've completed this course!
<br/>
<br/>
Badge information is available on <a href=""https://info.credly.com/"" rel=""noopener noreferrer nofollow"" target=""_blank"">Credly</a>.
<br/>
<br/>
It is estimated you will complete this over 3 to 6 weeks.
<br/>
<br/><strong>Note:</strong> This activity is currently available only in English.</div>",['en'],"['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills', 'Lightcast Skills Taxonomy', 'Research Skill']"
https://skills.yourlearning.ibm.com/credential/CREDLY-dc3b5213-b2dd-4760-b45e-c9a95032bda7,agile,Digital Credential,agile explorer,60,17632,,,"this credential earner has a foundational understanding of the agile values, principles, and practices that help change culture and behaviors in the way that people work. the individual can initiate an agile conversation with team members and colleagues, and can apply the agile method to the operations and programs work they do in a family, academic, or work environment. : agile explorer for all other languages (, , , , , , traditional chinese), complete the learning",[],CREDLY-dc3b5213-b2dd-4760-b45e-c9a95032bda7,Agile Explorer,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this digital credential</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>This credential earner has a foundational understanding of the Agile values, principles, and practices that help change culture and behaviors in the way that people work. The individual can initiate an Agile conversation with team members and colleagues, and can apply the Agile method to the operations and programs work they do in a family, academic, or work environment.</p>
<p> </p>
<p><strong>Languages: </strong>English, French, Spanish, Brazilian Portuguese, Hindi, Japanese, Italian, Traditional Chinese</p>
<p> </p>
<p><strong>Complete the learning here in English: </strong><a href=""https://skills.yourlearning.ibm.com/activity/PLAN-716FDF294AB3"" rel=""noopener noreferrer nofollow"" target=""_blank"">Agile Explorer</a></p>
<p> </p>
<p><strong>For all other languages (French, Spanish, Brazilian Portuguese, Hindi, Japanese, Italian, Traditional Chinese), complete the learning here:</strong> <a href=""https://skills.yourlearning.ibm.com/activity/PLAN-F8CBF9ECCA49"" rel=""noopener noreferrer nofollow"" target=""_blank"">Agile Explorer</a></p></div>","['hi', 'it', 'en', 'pt', 'ja', 'zh', 'fr', 'es']",[]
https://skills.yourlearning.ibm.com/activity/PLAN-8749C02A78EC,html_css_javascript,Learning Plan,web development fundamentals,720,16037,4.5,1279,"would you like opportunities to express yourself creatively on the internet? web development is an exciting, growing field in tech. learn the basics about the languages, tools, and processes to develop websites. then, get hands-on practice creating an interactive task list web page in a series of simulations. finish by gathering tips and that can help you launch a great career in web development. complete the following required courses to earn an industry-recognized ibm skillsbuild digital credential called web development fundamentals: web development basics developing sites for the web introduction to html and css bringing websites to life with website testing and deployment develop an interactive task list web page your future in web development: the job landscape what you'll learn after completing web development fundamentals, you should be able to: identify basic computer functions, types of programming languages, the main steps to develop a website, and fundamentals about front-end and back-end development explain the features and functions of html, css, and and how the languages interact identify the phases in the software development lifecycle, and the waterfall and agile approaches to web development identify common html elements, html attributes, coding organization techniques, the css box model, best practices for writing html and css, and key features of an integrated development environment (ide) identify the basic structure of code, techniques to include in html, how enables dynamic websites, and popular database functions to store and work with website data using mysql identify different types of website testing, the value of automated testing, version control systems, the main steps to publish a website, continuous delivery and continuous deployment, devops, responsive design, cloud computing for web development and deployment, and the methods and tools used to test and automate the deployment of websites develop an interactive web page using html, css, and , and perform a simple functional test on a web page recognize the job market, responsibilities and skill sets of web development professionals, and and learning opportunities to explore the knowledge and skills in these courses build on each other, so skillsbuild recommends that you complete the courses in the order in which they are presented. english, , , , and get started!","['devops skill', '000 all digital credentials', 'learning domain', 'badge learning', 'technical skills - web development', 'cascading style sheets (css) skill', 'front end (software engineering) skill', 'hypertext markup language (html) skill', 'agile methodology skill', 'web development fundamentals', 'web development skill', 'all fundamentals', 'lightcast skills taxonomy', 'software development life cycle skill', 'javascript (programming language) skill', 'fundamentals']",PLAN-8749C02A78EC,Web Development Fundamentals (Earn a credential!),"<div dir=""ltr"" lang=""en"" translate=""yes""><p>Would you like opportunities to express yourself creatively on the internet? Web development is an exciting, growing field in tech. Learn the basics about the languages, tools, and processes to develop websites. Then, get hands-on practice creating an interactive task list web page in a series of simulations. Finish by gathering tips and resources that can help you launch a great career in web development.  <br/>
   <br/>
 Complete the following required courses to earn an industry-recognized IBM SkillsBuild digital credential called <strong>Web Development Fundamentals</strong>:</p>
<ol>
<li>Web Development Basics </li>
<li>Developing Sites for the Web  </li>
<li>Introduction to HTML and CSS</li>
<li>Bringing Websites to Life with JavaScript</li>
<li>Website Testing and Deployment </li>
<li>Develop an Interactive Task List Web Page </li>
<li>Your Future in Web Development: The Job Landscape  </li>
</ol>
<p>  <br/><strong>What you’ll learn</strong>  <br/>
 After completing <i>Web Development Fundamentals</i>, you should be able to: </p>
<ul>
<li>Identify basic computer functions, types of programming languages, the main steps to develop a website, and fundamentals about front-end and back-end development</li>
<li>Explain the features and functions of HTML, CSS, and JavaScript and how the languages interact</li>
<li>Identify the phases in the software development lifecycle, and the waterfall and agile approaches to web development</li>
<li>Identify common HTML elements, HTML attributes, coding organization techniques, the CSS box model, best practices for writing HTML and CSS, and key features of an integrated development environment (IDE)</li>
<li>Identify the basic structure of JavaScript code, techniques to include JavaScript in HTML, how JavaScript enables dynamic websites, and popular database functions to store and work with website data using MySQL</li>
<li>Identify different types of website testing, the value of automated testing, version control systems, the main steps to publish a website, continuous delivery and continuous deployment, DevOps, responsive design, cloud computing for web development and deployment, and the methods and tools used to test and automate the deployment of websites</li>
<li>Develop an interactive web page using HTML, CSS, and JavaScript, and perform a simple functional test on a web page</li>
<li>Recognize the job market, responsibilities and skill sets of web development professionals, and resources and learning opportunities to explore</li>
</ul>
<p><br/>
   <br/>
 The knowledge and skills in these courses build on each other, so SkillsBuild recommends that you complete the courses in the order in which they are presented.  <br/>
   <br/><strong>Language:</strong> English, Arabic, Brazilian Portuguese, French, Spanish<br/>
   <br/>
 Select <strong>Enroll</strong> to enroll in this learning plan and get started!  </p></div>","['ar', 'es', 'jv', 'en', 'fr', 'pt']","['Badge Learning', '000 All digital credentials', 'Web Development Fundamentals', 'Fundamentals', 'All Fundamentals', 'Learning Domain', 'Technical skills - Web Development', 'Lightcast Skills Taxonomy', 'HyperText Markup Language (HTML) Skill', 'Cascading Style Sheets (CSS) Skill', 'Agile Methodology Skill', 'Front End (Software Engineering) Skill', 'Software Development Life Cycle Skill', 'JavaScript (Programming Language) Skill', 'Web Development Skill', 'DevOps Skill']"
https://skills.yourlearning.ibm.com/activity/URL-PXTN4Y3O35M,agile,Video,how it works: design thinking | ibm think academy,5,15414,4.5,565,trying to solve a problem or find better ways of getting work done? get familiar with ibm design thinking and agile. this video is presented by ibm think academy.,"['learning domain', 'workplace skills - ways of working', 'learning domain primary', 'agile methodology skill', 'lightcast skills taxonomy', 'professional skills']",URL-PXTN4Y3O35M,How It Works: Design Thinking | IBM Think Academy,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Trying to solve a problem or find better ways of getting work done? Get familiar with IBM Design Thinking and Agile.
<br/>
<br/>
This video is presented by IBM Think Academy.
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.</div>",['en'],"['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills', 'Lightcast Skills Taxonomy', 'Agile Methodology Skill']"
https://skills.yourlearning.ibm.com/activity/MDL-403,cybersecurity,eLearning,introduction to cybersecurity,75,15308,4.5,357,"in this course, you'll learn fundamental cybersecurity concepts. you will learn what cybersecurity is, including its objectives and key elements and the common misconceptions about it. you'll discover core concepts for risk management and how they apply to cybersecurity. you'll also explore legal and ethical considerations relevant to cybersecurity.what you'll learn identify the objectives of the cia triad and their relevance in various cybersecurity scenarios classify tasks by using the key elements of cybersecurity explain the ways to apply risk management concepts to cybersecurity describe common misconceptions about cybersecurity describe common types of laws and ethical considerations for cybersecurity","['technical skills - cybersecurity', 'learning domain primary', 'learning domain', 'cybersecurity']",MDL-403,Introduction to Cybersecurity,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>In this course, you’ll learn fundamental cybersecurity concepts. You will learn what cybersecurity is, including its objectives and key elements and the common misconceptions about it. You’ll discover core concepts for risk management and how they apply to cybersecurity. You’ll also explore legal and ethical considerations relevant to cybersecurity.<br/><br/><strong>What you’ll learn</strong><br/>
 After completing this course, you should be able to:</p>
<ul>
<li>Identify the objectives of the CIA triad and their relevance in various cybersecurity scenarios</li>
<li>Classify tasks by using the key elements of cybersecurity</li>
<li>Explain the ways to apply risk management concepts to cybersecurity</li>
<li>Describe common misconceptions about cybersecurity</li>
<li>Describe common types of laws and ethical considerations for cybersecurity</li>
</ul></div>",['en'],"['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
https://skills.yourlearning.ibm.com/activity/URL-1285CD8772E6,career,Webpage,what does it mean to be digitally literate? | deakin university,5,15306,4.5,734,we hear a lot about digital literacy. we know it's important to have the skills to confidently navigate technology but the quest for digital literacy can be kind of vague. is it enough to be able to search on google and send emails? does everyone need to know how to code? check out this article to learn about what digital literacy means. this article is presented by deakin university.,"['learning domain primary', 'learning domain', 'workplace skills - workforce readiness', 'professional skills']",URL-1285CD8772E6,What does it mean to be digitally literate? | Deakin University,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>We hear a lot about digital literacy. We know it’s important to have the skills to confidently navigate technology but the quest for digital literacy can be kind of vague. Is it enough to be able to search on Google and send emails? Does everyone need to know how to code?<br/><br/>
 Check out this article to learn about what digital literacy means.<br/><br/>
 This article is presented by Deakin University.<br/><br/>
 After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.<br/><br/><strong>Note</strong>: This activity is available only in English.</p></div>",['en'],"['Learning Domain', 'Workplace skills - Workforce readiness', 'Learning Domain Primary', 'Professional skills']"
https://skills.yourlearning.ibm.com/activity/URL-B67397ECF807,ways_of_working,Document,learn about careers that use design thinking,5,15273,4.5,299,"design thinking crosses many job roles and industries. it's a great skill to learn to collaborate with others, understand user needs, and solve problems. design thinking applies to everyone, and it's not just used by ""designers."" you can apply design thinking in many professional situations. view this infographic for a summary of design thinking concepts, and to find out what kind of careers in design thinking might interest you and the skills that are required. also .","['learning domain primary', 'workplace skills - ways of working', 'learning domain', 'professional skills']",URL-B67397ECF807,Learn about careers that use design thinking,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Design thinking crosses many job roles and industries. It's a great skill to learn to collaborate with others, understand user needs, and solve problems. Design thinking applies to everyone, and it's not just used by ""designers."" You can apply design thinking in many professional situations. View this infographic for a summary of design thinking concepts, and to find out what kind of careers in design thinking might interest you and the skills that are required.
<br/>
<br/>
Also available in <a href=""https://ibm.box.com/s/qzdiv7ce0fnwiqffmh1v67a3cz2a2la7"" rel=""noopener noreferrer nofollow"" target=""_blank"">Spanish</a>, <a href=""https://ibm.box.com/s/cc9n5y2kaoblspw493975a0elcblwba6"" rel=""noopener noreferrer nofollow"" target=""_blank"">French</a>, and <a href=""https://ibm.box.com/s/c4k17e3igst57ut5sj7l4tex4vgo1f47"" rel=""noopener noreferrer nofollow"" target=""_blank"">Brazilian Portuguese</a>.
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.
<br/>
 </div>","['en', 'fr', 'pt']","['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills']"
https://skills.yourlearning.ibm.com/activity/URL-4FF4AA6A2C77,web_development,eLearning,learn javascript | codecademy,1800,15069,4.0,154,"in this course, you will learn the you will learn programming fundamentals and basic object-oriented concepts using the latest javascript syntax. the concepts covered in these lessons lay the foundation for using javascript in any environment. you interact with javascript code all the time — you just might not realize it. it powers dynamic behavior on websites (like this one) and plays an important role in many fields, like front- and back-end engineering, game and mobile development, virtual reality, and , you'll learn javascript fundamentals that will be helpful as you dive deeper into more advanced topics. this course is presented by codecademy. english","['javascript (programming language) skill', 'learning domain', 'lightcast skills taxonomy', 'technical skills - web development']",URL-4FF4AA6A2C77,Learn JavaScript | Codecademy,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">In this course, you will learn the you will learn programming fundamentals and basic object-oriented concepts using the latest JavaScript syntax. The concepts covered in these lessons lay the foundation for using JavaScript in any environment. You interact with JavaScript code all the time — you just might not realize it. It powers dynamic behavior on websites (like this one) and plays an important role in many fields, like front- and back-end engineering, game and mobile development, virtual reality, and more. In this course, you’ll learn JavaScript fundamentals that will be helpful as you dive deeper into more advanced topics.
<br/>
<br/>
This course is presented by Codecademy. You will need to register for a free account
<br/>
<br/><strong>Language</strong>: English
<br/><strong>Prerequisite</strong>: None
<br/><strong>Level</strong>: Beginner
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.</div>","['mos', 'en']","['Learning Domain', 'Technical skills - Web Development', 'Lightcast Skills Taxonomy', 'JavaScript (Programming Language) Skill']"
